Mile,Waypoint,Elev_ft,Apr-01,Apr-02,Apr-03,Apr-04,Apr-05,Apr-06,Apr-07,Apr-08,Apr-09,Apr-10,Apr-11,Apr-12,Apr-13,Apr-14,Apr-15,Apr-16,Apr-17,Apr-18,Apr-19,Apr-20,Apr-21,Apr-22,Apr-23,Apr-24,Apr-25,Apr-26,Apr-27,Apr-28,Apr-29,Apr-30,Jul-01,Jul-02,Jul-03,Jul-04,Jul-05,Jul-06,Jul-07,Jul-08,Jul-09,Jul-10,Jul-11,Jul-12,Jul-13,Jul-14,Jul-15,Jul-16,Jul-17,Jul-18,Jul-19,Jul-20,Jun-01,Jun-02,Jun-03,Jun-04,Jun-05,Jun-06,Jun-07,Jun-08,Jun-09,Jun-10,Jun-11,Jun-12,Jun-13,Jun-14,Jun-15,Jun-16,Jun-17,Jun-18,Jun-19,Jun-20,Jun-21,Jun-22,Jun-23,Jun-24,Jun-25,Jun-26,Jun-27,Jun-28,Jun-29,Jun-30,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19,Mar-20,Mar-21,Mar-22,Mar-23,Mar-24,Mar-25,Mar-26,Mar-27,Mar-28,Mar-29,Mar-30,Mar-31,May-01,May-02,May-03,May-04,May-05,May-06,May-07,May-08,May-09,May-10,May-11,May-12,May-13,May-14,May-15,May-16,May-17,May-18,May-19,May-20,May-21,May-22,May-23,May-24,May-25,May-26,May-27,May-28,May-29,May-30,May-31
17.0,Mile 17.0,4908.0,67.3,67.0,66.5,65.9,65.6,65.3,64.8,64.2,63.8,63.6,63.4,62.7,61.8,61.2,60.4,59.4,58.4,57.7,57.1,56.6,55.9,55.2,54.3,53.5,52.2,50.8,49.3,47.8,46.2,44.5,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,2.6,21.4,20.7,19.9,19.2,18.6,18.1,17.6,17.4,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,17.2,76.5,76.4,77.0,77.9,78.9,79.4,78.6,78.0,77.0,75.2,72.8,70.4,68.4,67.3,66.3,65.6,65.2,46.6,45.2,43.6,42.0,40.6,39.3,38.1,36.8,35.6,34.5,33.5,32.6,31.7,31.0,30.4,29.8,29.4,29.0,28.4,28.0,27.5,26.7,25.9,25.0,23.9,23.0,21.9,21.0,20.1,19.3,18.5
18.0,Mile 18.0,5207.0,69.4,69.0,68.5,67.9,67.6,67.3,66.8,66.2,65.8,65.6,65.3,64.6,63.8,63.1,62.3,61.3,60.2,59.5,58.9,58.3,57.6,56.9,56.1,55.3,53.9,52.5,51.0,49.4,47.8,46.2,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,12.4,25.3,24.6,23.9,23.2,22.6,22.1,21.7,21.4,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,21.3,78.0,77.9,78.5,79.4,80.3,80.8,80.0,79.4,78.4,76.6,74.2,71.9,69.9,68.8,67.7,67.0,66.6,49.1,47.7,46.1,44.5,43.0,41.7,40.5,39.3,38.1,37.0,36.0,35.1,34.2,33.5,32.9,32.3,31.9,31.5,31.0,30.6,30.1,29.4,28.6,27.7,26.7,25.7,24.7,23.8,23.0,22.2,21.5
19.0,Mile 19.0,4540.0,63.7,63.3,62.9,62.2,61.9,61.6,61.1,60.5,60.1,59.8,59.6,58.9,58.0,57.3,56.5,55.5,54.4,53.7,53.1,52.5,51.8,51.0,50.2,49.4,48.0,46.5,45.1,43.5,41.9,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,8.3,7.9,7.6,7.3,7.0,6.8,6.6,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,73.6,73.5,74.1,75.0,75.9,76.4,75.6,75.0,74.0,72.3,69.9,67.5,65.6,64.5,63.4,62.7,62.3,41.2,39.7,38.1,36.5,35.0,33.7,32.5,31.3,30.1,29.0,28.0,27.1,26.3,25.5,24.9,24.4,24.0,23.6,23.1,22.7,22.2,21.5,20.8,19.9,18.9,18.0,17.1,16.2,15.4,14.6,13.9
20.0,Waptus River,3963.0,58.8,58.5,58.0,57.3,57.0,56.7,56.2,55.6,55.1,54.9,54.6,53.9,53.1,52.3,51.5,50.5,49.4,48.7,48.1,47.4,46.7,46.0,45.1,44.3,42.9,41.5,40.0,38.4,36.8,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,69.8,70.4,71.2,72.2,72.6,71.9,71.3,70.3,68.5,66.1,63.8,61.9,60.8,59.7,59.0,58.6,24.2,23.1,22.0,20.9,19.8,18.9,18.1,17.2,16.3,15.6,14.9,14.3,13.7,13.3,13.0,12.7,12.5,12.3,11.9,11.6,11.3,10.8,10.3,9.7,9.0,8.4,7.8,7.2,6.6,6.1,5.6
21.0,Mile 21.0,3460.0,54.5,54.2,53.7,53.0,52.7,52.4,51.9,51.3,50.8,50.6,50.3,49.6,48.7,48.0,47.2,46.1,45.0,44.3,43.6,43.0,42.3,41.5,40.6,39.8,38.4,37.0,35.5,33.9,32.2,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6,66.5,67.1,68.0,68.9,69.3,68.6,68.0,67.0,65.2,62.9,60.6,58.6,57.5,56.5,55.8,55.3,2.1,2.0,1.9,1.8,1.7,1.6,1.5,1.4,1.3,1.2,1.2,1.1,1.1,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.8,0.8,0.7,0.7,0.6,0.5,0.5,0.4,0.4,0.3,0.3
22.0,Mile 22.0,3293.0,45.4,45.1,44.7,44.1,43.8,43.5,43.1,42.5,42.1,41.9,41.7,41.0,40.3,39.6,38.9,37.9,36.9,36.2,35.7,35.1,34.5,33.8,33.0,32.3,31.1,29.8,28.5,27.1,25.6,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.8,64.7,65.2,66.1,66.9,67.4,66.7,66.1,65.1,63.4,61.1,58.8,56.9,55.8,54.7,54.0,53.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,Mile 23.0,3224.0,40.1,39.8,39.4,38.9,38.6,38.4,38.0,37.5,37.1,36.9,36.7,36.1,35.4,34.8,34.2,33.3,32.4,31.8,31.3,30.8,30.2,29.5,28.8,28.2,27.1,25.9,24.8,23.5,22.2,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8,63.8,64.3,65.1,66.0,66.4,65.7,65.1,64.1,62.4,60.1,57.9,56.0,54.9,53.8,53.1,52.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,Mile 24.0,3362.0,49.5,49.1,48.6,48.0,47.7,47.4,46.9,46.3,45.9,45.6,45.3,44.6,43.7,43.0,42.2,41.1,40.0,39.2,38.6,37.9,37.2,36.4,35.5,34.7,33.4,31.9,30.5,28.9,27.3,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,63.9,64.5,65.3,66.1,66.6,65.8,65.2,64.3,62.6,60.3,58.1,56.2,55.1,54.1,53.4,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,Deep Lake / Cathedral Pass,3827.0,55.6,55.2,54.7,54.0,53.7,53.4,52.8,52.2,51.8,51.5,51.2,50.4,49.5,48.7,47.9,46.8,45.5,44.7,44.1,43.3,42.6,41.7,40.8,39.9,38.6,37.0,35.5,33.9,32.2,30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.7,66.7,67.2,68.0,68.8,69.3,68.6,68.0,67.0,65.4,63.1,60.9,59.0,57.9,56.9,56.1,55.7,15.6,14.8,13.9,13.1,12.3,11.6,11.0,10.3,9.7,9.2,8.8,8.4,8.1,7.8,7.7,7.5,7.3,7.2,7.0,6.8,6.6,6.3,6.0,5.6,5.2,4.9,4.5,4.1,3.8,3.5,3.2
26.0,Mile 26.0,4303.0,59.3,58.9,58.4,57.7,57.3,57.0,56.5,55.9,55.4,55.1,54.8,54.1,53.2,52.4,51.5,50.4,49.2,48.3,47.7,46.9,46.2,45.3,44.4,43.5,42.1,40.6,39.1,37.4,35.8,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.9,2.7,2.6,2.5,2.4,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,69.4,69.4,69.9,70.7,71.5,72.0,71.3,70.7,69.7,68.1,65.8,63.6,61.7,60.6,59.6,58.9,58.4,34.3,32.8,31.1,29.5,28.0,26.7,25.5,24.4,23.2,22.3,21.4,20.7,19.9,19.3,18.8,18.3,18.0,17.7,17.3,16.9,16.5,16.0,15.4,14.8,14.0,13.4,12.7,12.0,11.4,10.9,10.3
27.0,Mile 27.0,4791.0,63.1,62.7,62.1,61.4,61.1,60.8,60.2,59.6,59.1,58.8,58.5,57.8,56.9,56.1,55.2,54.1,52.8,52.0,51.3,50.6,49.8,49.0,48.1,47.2,45.8,44.2,42.7,41.1,39.4,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,15.5,15.1,14.7,14.3,14.0,13.8,13.6,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,72.2,72.1,72.6,73.4,74.2,74.7,74.0,73.4,72.4,70.8,68.5,66.4,64.5,63.4,62.4,61.6,61.2,39.4,37.8,36.2,34.5,33.1,31.8,30.6,29.4,28.3,27.4,26.5,25.8,25.0,24.4,23.9,23.4,23.1,22.8,22.4,22.0,21.7,21.1,20.6,19.9,19.2,18.5,17.9,17.2,16.6,16.1,15.6
28.0,Mile 28.0,5221.0,66.3,65.9,65.4,64.7,64.3,64.0,63.5,62.8,62.4,62.1,61.8,61.0,60.1,59.3,58.4,57.3,56.1,55.2,54.5,53.8,53.0,52.2,51.2,50.3,49.0,47.4,45.9,44.2,42.5,40.8,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,13.1,24.4,24.0,23.5,23.0,22.6,22.3,22.0,21.8,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7,74.5,74.5,75.0,75.8,76.6,77.0,76.4,75.7,74.8,73.1,70.9,68.7,66.9,65.8,64.7,64.0,63.6,43.8,42.3,40.6,39.0,37.5,36.2,35.1,33.9,32.8,31.9,31.0,30.3,29.6,28.9,28.4,28.0,27.6,27.3,26.9,26.6,26.2,25.7,25.2,24.5,23.8,23.2,22.5,21.9,21.3,20.8,20.3
29.0,Mile 29.0,5579.0,69.0,68.6,68.1,67.4,67.0,66.7,66.2,65.5,65.1,64.8,64.5,63.7,62.8,62.0,61.1,60.0,58.7,57.9,57.2,56.4,55.6,54.8,53.8,53.0,51.6,50.0,48.5,46.8,45.1,43.4,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.8,29.4,29.0,28.5,28.0,27.6,27.3,27.0,26.9,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,76.5,76.5,76.9,77.7,78.5,79.0,78.3,77.7,76.7,75.1,72.9,70.7,68.9,67.8,66.7,66.0,65.6,47.5,45.9,44.3,42.6,41.1,39.8,38.7,37.5,36.4,35.6,34.7,34.0,33.3,32.6,32.1,31.7,31.4,31.1,30.7,30.4,30.0,29.5,28.9,28.3,27.6,27.0,26.3,25.7,25.2,24.6,24.1
30.0,Deception Pass,5337.0,66.4,66.0,65.5,64.8,64.4,64.1,63.5,62.9,62.4,62.1,61.8,61.0,60.1,59.2,58.4,57.2,55.9,55.1,54.3,53.6,52.7,51.9,50.9,50.0,48.6,47.0,45.5,43.8,42.1,40.4,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,25.9,25.5,25.0,24.6,24.3,24.0,23.7,23.6,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,23.5,74.3,74.3,74.7,75.5,76.2,76.7,76.1,75.4,74.5,72.9,70.7,68.6,66.8,65.7,64.7,63.9,63.5,43.7,42.2,40.5,38.8,37.3,36.0,34.9,33.8,32.7,31.9,31.1,30.4,29.7,29.1,28.6,28.2,27.9,27.6,27.3,27.0,26.6,26.1,25.6,25.1,24.4,23.9,23.3,22.7,22.2,21.7,21.3
31.0,Mile 31.0,5404.0,66.4,65.9,65.4,64.7,64.3,64.0,63.4,62.7,62.3,62.0,61.6,60.8,59.9,59.0,58.1,56.9,55.6,54.7,54.0,53.2,52.3,51.5,50.5,49.6,48.1,46.5,45.0,43.2,41.5,39.8,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1,26.6,26.2,25.8,25.5,25.1,24.9,24.6,24.5,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,24.4,74.0,74.0,74.4,75.2,75.9,76.4,75.7,75.1,74.2,72.6,70.5,68.5,66.6,65.5,64.5,63.8,63.3,43.3,41.7,40.0,38.3,36.9,35.6,34.5,33.4,32.3,31.5,30.8,30.1,29.4,28.9,28.4,28.0,27.7,27.5,27.1,26.9,26.5,26.1,25.7,25.2,24.6,24.0,23.5,23.0,22.5,22.1,21.7
32.0,Mile 32.0,5035.0,63.0,62.6,62.0,61.3,60.9,60.6,60.1,59.4,58.9,58.6,58.2,57.4,56.5,55.6,54.7,53.5,52.2,51.3,50.5,49.7,48.8,47.9,46.9,46.0,44.6,43.0,41.4,39.7,37.9,36.2,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,21.3,21.0,20.6,20.3,20.0,19.7,19.5,19.4,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,19.3,71.3,71.3,71.7,72.5,73.2,73.7,73.0,72.4,71.5,70.0,67.8,65.8,64.0,62.9,61.9,61.2,60.7,38.6,37.0,35.3,33.6,32.2,30.9,29.8,28.7,27.7,26.9,26.1,25.5,24.9,24.3,23.9,23.5,23.2,23.0,22.7,22.4,22.1,21.7,21.3,20.8,20.2,19.8,19.2,18.8,18.3,17.9,17.6
33.0,Mile 33.0,4676.0,59.9,59.5,58.9,58.2,57.8,57.5,57.0,56.3,55.8,55.5,55.1,54.3,53.4,52.5,51.6,50.4,49.0,48.1,47.3,46.5,45.7,44.8,43.8,42.8,41.4,39.8,38.2,36.5,34.7,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.5,11.3,11.0,10.8,10.7,10.5,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,10.4,68.9,68.9,69.3,70.0,70.7,71.2,70.6,70.0,69.0,67.5,65.4,63.4,61.6,60.5,59.5,58.8,58.3,34.4,32.8,31.0,29.4,27.9,26.6,25.5,24.4,23.4,22.7,22.0,21.3,20.7,20.2,19.8,19.4,19.1,18.9,18.6,18.3,18.0,17.6,17.2,16.7,16.2,15.7,15.2,14.8,14.4,14.0,13.6
34.0,Mile 34.0,4205.0,56.0,55.5,54.9,54.3,53.9,53.5,53.0,52.3,51.8,51.5,51.1,50.3,49.4,48.5,47.6,46.4,45.0,44.1,43.3,42.5,41.7,40.8,39.8,38.8,37.4,35.8,34.2,32.4,30.7,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.2,1.2,1.2,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,65.8,65.8,66.2,67.0,67.6,68.1,67.5,66.9,66.0,64.5,62.4,60.4,58.6,57.5,56.5,55.8,55.3,28.9,27.3,25.6,23.9,22.4,21.2,20.1,19.0,18.0,17.3,16.6,16.0,15.4,14.9,14.4,14.2,14.0,13.8,13.5,13.2,12.9,12.5,12.1,11.7,11.2,10.7,10.2,9.8,9.4,9.0,8.6
35.0,Deception Creek,3734.0,52.0,51.5,50.9,50.2,49.8,49.5,49.0,48.3,47.8,47.5,47.1,46.3,45.3,44.4,43.5,42.3,41.0,40.0,39.2,38.4,37.5,36.6,35.6,34.7,33.3,31.6,30.1,28.3,26.5,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.7,62.7,63.1,63.8,64.5,65.0,64.4,63.8,62.9,61.4,59.3,57.3,55.6,54.5,53.4,52.7,52.2,9.7,9.1,8.3,7.6,7.0,6.5,6.0,5.6,5.2,4.9,4.6,4.4,4.3,4.1,4.0,3.9,3.9,3.8,3.6,3.5,3.4,3.3,3.2,3.0,2.8,2.6,2.4,2.2,2.1,1.9,1.8
36.0,Mile 36.0,3265.0,39.9,39.5,39.0,38.4,38.1,37.8,37.4,36.8,36.4,36.1,35.8,35.1,34.3,33.6,32.8,31.8,30.7,29.9,29.2,28.5,27.8,27.0,26.2,25.4,24.2,22.8,21.5,20.1,18.6,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.5,59.6,60.0,60.7,61.3,61.9,61.2,60.6,59.7,58.2,56.2,54.3,52.5,51.4,50.4,49.6,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,Mile 37.0,3021.0,23.9,23.6,23.3,23.0,22.8,22.6,22.3,21.9,21.7,21.5,21.3,20.9,20.4,19.9,19.4,18.7,18.0,17.5,17.1,16.6,16.2,15.7,15.1,14.6,13.9,13.0,12.2,11.2,10.3,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3,57.4,57.8,58.5,59.1,59.6,59.0,58.4,57.5,56.0,54.0,52.1,50.4,49.3,48.3,47.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,Mile 38.0,3277.0,39.4,39.0,38.5,37.9,37.6,37.3,36.8,36.2,35.8,35.5,35.2,34.5,33.6,32.8,32.1,31.0,29.8,28.9,28.3,27.5,26.7,25.9,25.1,24.2,23.0,21.6,20.2,18.7,17.2,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.8,57.9,58.2,58.9,59.5,60.1,59.5,58.9,58.0,56.6,54.6,52.8,51.1,50.0,49.0,48.3,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,Mile 39.0,3268.0,38.2,37.8,37.3,36.7,36.3,36.1,35.6,34.9,34.6,34.2,33.9,33.2,32.4,31.6,30.8,29.7,28.5,27.6,26.9,26.2,25.4,24.6,23.7,22.9,21.7,20.2,18.9,17.3,15.8,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,56.9,57.2,57.9,58.4,59.0,58.4,57.8,56.9,55.6,53.7,52.0,50.3,49.2,48.2,47.4,46.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,Surprise Lake Jct,3378.0,43.9,43.4,42.8,42.1,41.7,41.4,40.8,40.1,39.6,39.2,38.8,38.0,37.0,36.1,35.2,33.9,32.4,31.4,30.6,29.6,28.7,27.8,26.7,25.8,24.3,22.6,21.0,19.1,17.4,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.6,55.7,56.0,56.6,57.1,57.7,57.2,56.6,55.7,54.4,52.7,51.1,49.4,48.4,47.4,46.6,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,Mile 41.0,3874.0,48.0,47.4,46.8,46.1,45.7,45.4,44.8,44.0,43.6,43.2,42.7,41.8,40.8,39.8,39.0,37.6,36.1,35.0,34.1,33.2,32.2,31.2,30.1,29.1,27.6,25.8,24.1,22.2,20.4,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1,57.3,57.5,58.1,58.5,59.1,58.6,58.1,57.2,56.0,54.3,52.8,51.2,50.2,49.2,48.4,47.8,10.5,9.5,8.4,7.4,6.6,5.9,5.4,4.9,4.6,4.4,4.2,4.1,4.0,3.9,3.9,3.8,3.8,3.7,3.7,3.6,3.6,3.5,3.4,3.4,3.3,3.2,3.1,3.0,3.0,2.9,2.8
